data,open,high,low,close,vol,amount,up,down,MA1,MA2,MA3,MA4,MA5,MA6,,MA1,MA2,MA3,K,D,J,DIFF,DEA,MACD,RSI1,RSI2,RSI3,
2017/5/22,3087.17,3103.94,3063.15,3075.68,153683728,1.70E+11,195,1046,3094.77,3084.241,3107.115,3147.711,3196.338,3183.737,153683728,154877744,155693664,164694416,64.274,59.796,73.23,-30.143,-32.957,5.628,34.559,34.747,37.859,50
2017/5/23,3069.39,3084.24,3050.84,3061.95,178310592,1.95E+11,187,1056,3084.568,3082.383,3103.736,3140.796,3193.181,3182.244,178310592,155784752,160018048,164296080,57.541,59.044,54.535,-30.7,-32.506,3.612,28.344,31.809,36.329,50
2017/5/24,3047.57,3064.81,3022.3,3064.08,139813360,1.53E+11,798,409,3076.496,3083.512,3100.211,3133.3,3190.025,3180.764,139813360,150012592,157919936,163615824,52.677,56.922,44.187,-30.616,-32.128,3.024,30.666,32.771,36.743,58.333
2017/5/25,3055.34,3114.66,3052.83,3107.83,191391840,2.02E+11,975,261,3080.034,3088.145,3098.56,3127.767,3188.011,3179.479,191391840,158566944,157924928,164691520,64.425,59.423,74.429,-26.711,-31.045,8.666,61.446,48.919,44.48,58.333
2017/5/26,3101.29,3120.66,3100.39,3110.06,155923488,1.71E+11,607,575,3083.92,3090.8,3096.454,3122.237,3185.817,3178.088,155923488,163824608,157548880,161898032,72.691,63.846,90.382,-23.17,-29.47,12.599,62.465,49.592,44.839,66.667
2017/5/31,3125.33,3143.28,3111.56,3117.18,152950432,1.78E+11,563,632,3092.22,3093.495,3094.58,3117.94,3183.654,3176.707,152950432,163677936,159277840,161401056,74.603,67.431,88.946,-19.563,-27.488,15.85,65.917,51.805,46.002,66.667
2017/6/1,3108.42,3113.52,3097.68,3102.62,163015712,1.81E+11,184,1066,3100.354,3092.461,3092.525,3113.955,3181.531,3175.479,163015712,160618960,158201856,161840704,71.866,68.909,77.778,-17.676,-25.526,15.699,53.78,47.185,44.021,58.333
2017/6/2,3094.23,3110.39,3081.85,3105.54,142504928,1.54E+11,949,292,3108.646,3092.571,3091.034,3110.916,3179.651,3174.081,142504928,161157280,155584928,160777744,70.845,69.555,73.427,-15.763,-23.573,15.62,55.741,48.196,44.521,58.333
2017/6/5,3102.11,3105.51,3084.83,3091.66,132570304,1.43E+11,927,283,3105.412,3092.723,3089.249,3108.282,3177.281,3172.812,132570304,149392976,153979968,158507888,66.341,68.483,62.056,-15.192,-21.897,13.41,44.878,43.844,42.633,50
2017/6/6,3084.54,3102.86,3078.79,3102.13,113439960,1.28E+11,833,350,3103.826,3093.873,3089.204,3105.95,3174.943,3171.958,113439960,140896272,152360432,155369200,66.223,67.73,63.208,-13.736,-20.265,13.057,53.144,47.728,44.486,58.333
2017/6/7,3101.76,3140.77,3098.95,3140.32,173229008,1.94E+11,1224,28,3108.454,3100.337,3092.289,3104.855,3173.271,3171.463,173229008,144951984,154314960,155004304,76.666,70.709,88.581,-9.393,-18.091,17.396,71.711,59.008,50.564,66.667
2017/6/8,3136.47,3153.26,3132.83,3150.33,152277664,1.79E+11,439,753,3117.996,3109.175,3095.779,3105.549,3172.164,3170.864,152277664,142804368,151711664,155864864,83.472,74.963,100.489,-5.084,-15.489,20.81,74.846,61.391,52.001,66.667
2017/6/9,3147.45,3165.92,3146.11,3158.4,160136336,1.82E+11,619,565,3128.568,3118.607,3101.06,3106.343,3171.258,3170.389,160136336,146330656,153743968,155831952,86.104,78.677,100.959,-1.006,-12.593,23.173,77.282,63.268,53.147,75
2017/6/12,3149.53,3164.95,3135.31,3139.88,146729424,1.70E+11,219,1016,3138.212,3121.812,3104.979,3106.311,3169.639,3169.614,146729424,149162480,149277728,153601328,80.774,79.376,83.57,0.722,-9.93,21.304,61.012,56.401,50.273,75
2017/6/13,3134.01,3155.99,3131.04,3153.74,128318280,1.48E+11,1089,140,3148.534,3126.18,3108.49,3106.362,3168.212,3169.621,128318280,152138144,146517200,152033040,82.523,80.425,86.719,3.174,-7.309,20.966,67.211,59.95,52.288,75
2017/6/14,3146.75,3149.17,3125.35,3130.67,138347040,1.61E+11,542,646,3146.604,3127.529,3110.512,3105.563,3166.361,3169.417,138347040,145161744,145056864,152167360,74.863,78.571,67.447,3.218,-5.204,16.844,51.01,52.231,48.85,66.667
2017/6/15,3125.59,3137.59,3117.08,3132.49,146954240,1.71E+11,1036,191,3143.036,3130.516,3111.489,3105.189,3164.087,3169.35,146954240,144097056,143450720,150826288,70.453,75.865,59.628,3.362,-3.491,13.704,52.103,52.754,49.125,66.667
2017/6/16,3126.37,3134.25,3117.86,3123.17,129652760,1.49E+11,405,795,3135.99,3132.279,3112.425,3104.783,3162.182,3169.396,129652760,138000352,142165504,148875216,63.947,71.892,48.056,2.692,-2.254,9.892,45.822,49.71,47.752,58.333
2017/6/19,3122.16,3146.77,3121.78,3144.37,134891760,1.52E+11,961,270,3136.888,3137.55,3115.136,3105.349,3160.408,3169.574,134891760,135632816,142397648,148188800,65.238,69.674,56.367,3.828,-1.038,9.731,59.237,56.009,51.003,66.667
2017/6/20,3148.02,3150.46,3134.61,3140.01,141191808,1.62E+11,494,710,3134.142,3141.338,3117.605,3106.582,3158.381,3169.757,141191808,138207520,145172832,148766640,59.142,66.164,45.099,4.326,0.035,8.583,55.825,54.478,50.331,58.333
2017/6/21,3148.99,3157.03,3132.62,3156.21,136688272,1.67E+11,653,544,3139.25,3142.927,3121.632,3109.168,3156.898,3170.202,136688272,137875776,141518752,147916864,66.134,66.154,66.095,5.96,1.22,9.48,64.851,59.018,52.746,66.667
2017/6/22,3152.24,3186.98,3146.64,3147.45,191344000,2.20E+11,221,1029,3142.242,3142.639,3125.907,3111.399,3155.213,3170.285,191344000,146753728,145425392,148568528,58.572,63.627,48.463,6.473,2.271,8.405,57.259,55.739,51.338,58.333
2017/6/23,3138.44,3158.05,3118.09,3157.87,154843648,1.76E+11,586,632,3149.182,3142.586,3130.596,3114.902,3153.353,3170.438,154843648,151791904,144896128,149320048,58.5,61.918,51.664,7.633,3.343,8.579,63.378,58.715,52.899,58.333
2017/6/26,3157,3187.89,3156.98,3185.44,173579216,2.00E+11,1118,126,3157.396,3147.142,3134.477,3119.033,3151.994,3171.065,173579216,159529392,147581104,148429408,71.18,65.005,83.529,10.654,4.805,11.697,74.823,65.427,56.731,58.333
2017/6/27,3183.42,3193.46,3172.46,3191.2,148201200,1.68E+11,681,509,3167.634,3150.888,3138.534,3122.623,3150.965,3171.637,148201200,160931264,149569392,148043296,79.8,69.937,99.527,13.358,6.516,13.685,76.652,66.662,57.485,58.333
2017/6/28,3183.63,3193.44,3170.79,3173.2,146516720,1.62E+11,302,938,3171.032,3155.141,3141.335,3125.388,3149.83,3172.125,146516720,162896960,150386368,147721616,77.601,72.491,87.819,13.889,7.991,11.798,60.239,59.424,54.394,58.333
2017/6/29,3174.98,3188.77,3174.28,3188.06,128755472,1.47E+11,841,359,3179.154,3160.698,3145.607,3127.892,3149.46,3172.84,128755472,150379248,148566480,146008608,82.679,75.887,96.262,15.333,9.459,11.748,67.198,63.038,56.413,58.333
2017/6/30,3176.95,3193.24,3171.57,3192.43,121464544,1.43E+11,647,554,3186.066,3167.624,3149.951,3130.825,3148.959,3173.643,121464544,143703424,147747664,144956576,87.997,79.924,104.143,16.637,10.895,11.485,69.105,64.065,56.997,66.667
2017/7/3,3192,3196.29,3177.02,3195.91,140305712,1.57E+11,921,303,3188.16,3172.778,3155.164,3134.35,3147.719,3174.412,140305712,137048736,148289056,145343360,91.836,83.895,107.719,17.747,12.265,10.964,70.732,64.912,57.471,66.667
2017/7/4,3192.89,3193.06,3174.31,3182.8,141114960,1.61E+11,371,850,3186.48,3177.057,3159.198,3137.423,3146.083,3174.802,141114960,135631488,148281376,146727104,88.807,85.532,95.357,17.369,13.286,8.166,57.133,59.181,55.085,66.667
2017/7/5,3179.22,3207.31,3174.71,3207.13,148296480,1.74E+11,1032,187,3193.266,3182.149,3162.538,3141.804,3144.758,3175.205,148296480,135987440,149442192,145480480,92.471,87.845,101.722,18.815,14.392,8.847,69.985,65.371,58.427,66.667
2017/7/6,3203.86,3215.95,3188.77,3212.44,175809280,2.02E+11,520,701,3198.142,3188.648,3165.644,3146.821,3143.809,3175.597,175809280,145398192,147888720,146657056,92.996,89.562,99.865,20.158,15.545,9.225,72.17,66.578,59.119,75
2017/7/7,3203.82,3219.52,3195.29,3217.96,176715424,2.02E+11,791,429,3203.248,3194.657,3168.622,3151.95,3142.625,3176.127,176715424,156448368,150075904,147486016,94.264,91.129,100.533,21.42,16.72,9.4,74.487,67.848,59.845,75
2017/7/10,3208.46,3223.34,3203.21,3212.63,198928016,2.23E+11,469,752,3206.592,3197.376,3172.259,3155.443,3141.605,3176.472,198928016,168172832,152610784,150095936,89.382,90.547,87.053,21.74,17.724,8.032,67.933,65.236,58.793,75
2017/7/11,3201.52,3226.91,3199.22,3203.04,187837264,2.05E+11,281,963,3210.64,3198.56,3174.724,3158.543,3140.39,3176.817,187837264,177517296,156574384,153071888,78.544,86.546,62.539,20.978,18.375,5.206,57.089,60.652,56.916,66.667
2017/7/12,3201.93,3215.2,3177.93,3197.54,186900880,2.02E+11,493,748,3208.722,3200.994,3178.067,3161.221,3139.581,3177.324,186900880,185238176,160612800,155499584,68.005,80.366,43.284,19.703,18.64,2.125,51.437,58.098,55.849,58.333
2017/7/13,3192.36,3219.27,3190.34,3218.16,195303616,2.11E+11,679,532,3209.866,3204.004,3182.351,3165.073,3139.514,3178.147,195303616,189137040,167267616,157917056,73.125,77.952,63.471,20.124,18.937,2.374,66.401,64.254,58.866,58.333
2017/7/14,3212.03,3222.98,3204.85,3222.42,160126768,1.74E+11,426,785,3210.758,3207.003,3187.313,3168.969,3139.942,3179.062,160126768,185819312,171133840,159440752,79.238,78.381,80.953,20.565,19.263,2.604,68.785,65.4,59.464,66.667
2017/7/17,3219.79,3230.35,3139.5,3176.46,266205280,2.75E+11,90,1176,3203.524,3205.058,3188.918,3171.795,3140.039,3179.67,266205280,199274768,183723792,166006432,66.386,74.383,50.393,17.009,18.812,-3.605,35.848,47.486,51.109,58.333
2017/7/18,3159.73,3187.67,3150.13,3187.57,190623056,1.96E+11,933,307,3200.43,3205.535,3191.296,3174.643,3140.296,3180.327,190623056,199831920,188674608,168477984,61.895,70.22,45.244,14.916,18.033,-6.233,43.672,51.024,52.782,58.333
2017/7/19,3181.4,3232.94,3179.73,3230.98,272420736,2.70E+11,1109,134,3207.118,3207.92,3195.034,3177.665,3141.26,3181.31,272420736,216935888,201087040,175264608,73.897,71.446,78.8,16.569,17.74,-2.342,64.164,61.95,58.565,58.333
2017/7/20,3227.51,3246.24,3225.43,3244.86,232108384,2.46E+11,705,507,3212.458,3211.162,3199.905,3180.816,3143.182,3182.506,232108384,224296848,206716944,177302832,82.167,75.02,96.463,18.783,17.949,1.668,68.554,64.697,60.191,66.667
2017/7/21,3236.59,3247.71,3231.96,3237.98,206003248,2.22E+11,533,691,3215.57,3213.164,3203.91,3183.469,3144.906,3183.463,206003248,233472144,209645728,179860816,85.114,78.384,98.574,19.754,18.31,2.889,63.898,62.266,58.993,58.333
2017/7/24,3230.9,3261.1,3230.07,3250.6,233056400,2.51E+11,862,367,3230.398,3216.961,3207.168,3187.16,3146.735,3184.412,233056400,226842368,213058560,182834672,87.198,81.322,98.949,21.297,18.907,4.78,68.593,64.905,60.498,58.333
2017/7/25,3249.14,3261.65,3233.14,3243.69,205573872,2.13E+11,389,855,3241.622,3221.026,3209.793,3190.158,3148.26,3185.254,205573872,229832528,214832224,185703312,86.564,83.07,93.553,21.711,19.468,4.487,63.193,62.302,59.256,50
2017/7/26,3244.46,3264.85,3228.04,3247.67,213542000,2.28E+11,485,753,3244.96,3226.039,3213.517,3194.058,3149.81,3186.072,213542000,218056784,217496336,189054576,86.474,84.204,91.014,22.106,19.996,4.222,65.093,63.229,59.752,58.333
2017/7/27,3243.77,3251.93,3220.64,3249.78,228485952,2.43E+11,940,313,3245.944,3229.201,3216.603,3197.968,3151.578,3186.827,228485952,217332288,220814576,194041088,86.975,85.128,90.67,22.332,20.463,3.739,66.202,63.744,60.022,66.667
2017/7/28,3240.17,3256.37,3232.96,3253.24,182226880,1.98E+11,493,726,3248.996,3232.283,3219.643,3202.303,3153.543,3187.77,182226880,212577024,223024576,197079216,87.943,86.067,91.697,22.531,20.877,3.308,68.192,64.631,60.475,75
2017/7/31,3252.75,3276.95,3251.19,3273.03,246039440,2.54E+11,791,438,3253.482,3241.94,3223.499,3206.592,3155.971,3188.737,246039440,215173632,221008000,202365904,90.618,87.584,96.687,24.008,21.503,5.01,77.345,69.313,62.979,75
2017/8/1,3274.37,3292.64,3273.5,3292.64,237194592,2.56E+11,593,627,3263.272,3252.447,3228.991,3211.68,3159.131,3189.899,237194592,221497776,225665152,207169872,93.746,89.638,101.961,26.456,22.494,7.926,83.12,73.155,65.255,75
2017/8/2,3288.52,3305.43,3282.04,3285.06,266730624,2.79E+11,290,965,3270.75,3257.855,3232.887,3215.975,3162.572,3190.884,266730624,232135504,225096144,213091584,87.822,89.033,85.402,27.468,23.488,7.96,74.331,69.487,63.676,75
2017/8/3,3279.99,3293.37,3262.16,3272.93,233277008,2.44E+11,764,485,3275.38,3260.662,3235.912,3220.157,3165.778,3191.631,233277008,233093712,225213008,215964976,79.105,85.723,65.868,26.98,24.187,5.587,61.784,63.894,61.203,66.667
2017/8/4,3269.32,3287.19,3261.31,3262.08,275906336,2.86E+11,420,823,3277.148,3263.072,3238.118,3223.631,3169.266,3192.176,275906336,251829600,232203312,220924512,69.028,80.158,46.767,25.425,24.435,1.981,52.308,59.241,59.062,58.333
2017/8/7,3257.67,3280.1,3243.72,3279.46,231173376,2.32E+11,894,348,3278.434,3265.958,3241.459,3226.765,3172.899,3192.698,231173376,248856384,232015008,222536784,69.142,76.486,54.455,25.304,24.608,1.391,63.167,63.842,61.324,58.333
2017/8/8,3277.19,3285.48,3269.66,3281.87,252043536,2.56E+11,565,666,3276.28,3269.776,3245.401,3229.787,3176.205,3193.231,252043536,251826176,236661968,225747104,70.166,74.38,61.74,25.112,24.709,0.806,64.512,64.449,61.63,66.667
2017/8/9,3277.81,3277.94,3263.85,3275.57,235597904,2.38E+11,622,622,3274.382,3272.566,3249.302,3233.2,3179.294,3193.752,235597904,245599632,238867568,228181952,66.376,71.712,55.706,24.173,24.602,-0.857,57.883,61.504,60.326,58.333
2017/8/10,3269.73,3282.52,3236.18,3261.75,240684624,2.52E+11,333,943,3272.146,3273.763,3251.482,3235.656,3181.774,3194.02,240684624,247081152,240087424,230451008,56.559,66.661,36.355,22.06,24.094,-4.068,45.56,55.442,57.537,58.333
2017/8/11,3237.92,3245.12,3200.75,3208.54,262962992,2.67E+11,214,1054,3261.438,3269.293,3250.788,3236.193,3183.509,3194.074,262962992,244492480,248161040,235592816,40.187,57.836,4.888,15.908,22.456,-13.097,22.968,39.208,48.526,50
2017/8/14,3206.04,3240.05,3206.04,3237.36,190346800,2.09E+11,1170,110,3253.018,3265.726,3253.833,3237.575,3185.962,3194.052,190346800,236327168,242591776,231799888,38.449,51.374,12.599,13.206,20.606,-14.801,41.744,48.175,52.712,50
2017/8/15,3235.23,3263.59,3235.1,3251.26,182298000,2.05E+11,698,527,3246.896,3261.588,3257.018,3239.857,3188.64,3194.035,182298000,222378064,237102112,231383632,43.811,48.853,33.727,12.047,18.894,-13.695,48.946,51.907,54.571,50
2017/8/16,3247.85,3248.79,3228.87,3246.45,176852048,2.01E+11,757,487,3241.072,3257.727,3257.791,3241.167,3191.486,3193.912,176852048,210628896,228114256,226605200,46.83,48.179,44.133,10.618,17.239,-13.242,46.556,50.533,53.807,41.667
2017/8/17,3253.85,3269.14,3251.46,3268.43,203622544,2.28E+11,943,310,3242.408,3257.277,3258.969,3243.034,3194.927,3194.054,203622544,203216480,225148816,225180912,57.846,51.401,70.736,11.131,16.018,-9.773,57.844,56.298,56.697,41.667
2017/8/18,3253.24,3275.08,3248.08,3268.72,191122480,2.18E+11,504,750,3254.444,3257.941,3260.507,3244.726,3198.338,3194.181,191122480,188848368,216670432,224436864,65.304,56.035,83.841,11.429,15.1,-7.341,57.984,56.372,56.735,50
2017/8/21,3274.58,3287.52,3270.48,3286.91,186122480,2.10E+11,966,285,3264.354,3258.686,3262.322,3247.202,3201.323,3194.667,186122480,188003504,212165344,222090176,76.635,62.902,104.101,12.984,14.677,-3.386,66.41,60.857,59.042,58.333
2017/8/22,3287.61,3293.48,3274.94,3290.23,186537984,2.23E+11,343,921,3272.148,3259.522,3264.649,3250.108,3204.325,3195.071,186537984,188851504,205614784,221138384,83.255,69.686,110.392,14.319,14.605,-0.573,67.824,61.643,59.454,66.667
2017/8/23,3283.8,3299.46,3274.44,3287.7,179832208,2.04E+11,415,846,3280.398,3260.735,3266.65,3253.113,3207.167,3195.411,179832208,189447536,200038208,219452896,84.865,74.746,105.104,15,14.684,0.631,65.311,60.631,58.982,58.333
2017/8/24,3287.96,3297.99,3266.36,3271.51,163468944,1.86E+11,365,904,3281.014,3261.711,3267.737,3254.892,3209.982,3195.757,163468944,181416816,192316640,216202048,79.937,76.476,86.859,14.07,14.561,-0.982,50.845,54.402,56.015,50
2017/8/25,3271.46,3331.91,3271.46,3331.52,205839488,2.27E+11,1170,112,3293.574,3274.009,3271.651,3258.528,3213.749,3196.7,205839488,184360224,186604304,217382672,86.499,79.817,99.862,17.969,15.243,5.453,75.239,67.786,63.179,58.333
2017/8/28,3336.13,3375.03,3336.13,3362.65,257461440,3.05E+11,1117,164,3308.722,3286.538,3276.132,3264.735,3218.265,3197.773,257461440,198628016,193315760,217953776,88.176,82.603,99.321,23.302,16.855,12.895,81.083,72.374,66.162,66.667
2017/8/29,3362.06,3374.59,3354.46,3365.23,219504528,2.69E+11,541,716,3323.722,3297.935,3279.761,3270.657,3222.65,3198.797,219504528,205221328,197036416,217069264,89.544,84.917,98.798,27.421,18.968,16.906,81.517,72.726,66.397,75
2017/8/30,3361.82,3376.65,3357.08,3363.63,246863312,2.80E+11,644,612,3338.908,3309.653,3283.69,3275.078,3226.372,3199.821,246863312,218627536,204037536,216075904,89.654,86.496,95.969,30.208,21.216,17.984,80.149,72.105,66.1,66.667
2017/8/31,3361.46,3367.36,3340.69,3360.81,234419776,2.69E+11,742,509,3356.768,3318.891,3288.084,3278.943,3229.88,3201.022,234419776,232817712,207117264,216133040,88.315,87.102,90.741,31.822,23.337,16.97,77.402,70.942,65.559,58.333
2017/9/1,3365.99,3381.93,3358.47,3367.12,282497600,3.14E+11,710,561,3363.888,3328.731,3293.336,3283.248,3233.358,3202.308,282497600,248149328,216254784,216462608,87.939,87.381,89.054,33.227,25.315,15.824,79.307,72.043,66.204,66.667
2017/9/4,3369.72,3381.4,3359.13,3379.58,267427856,2.96E+11,599,669,3367.274,3337.998,3298.342,3287.547,3237.354,3203.496,267427856,250142608,224385312,218275328,91.281,88.681,96.482,34.944,27.241,15.405,82.751,74.153,67.46,66.667
2017/9/5,3377.2,3390.82,3371.57,3384.32,216552944,2.46E+11,515,747,3371.092,3347.407,3303.465,3292.235,3241.197,3204.704,216552944,249552304,227386816,216500800,92.447,89.936,97.467,36.268,29.046,14.444,83.969,74.938,67.933,66.667
2017/9/6,3372.43,3391.01,3364.76,3385.39,229090784,2.62E+11,599,670,3375.444,3357.176,3308.956,3296.826,3245.442,3205.901,229090784,245997792,232312672,216175440,93.397,91.09,98.012,36.978,30.633,12.691,84.27,75.124,68.043,66.667
2017/9/7,3383.63,3387.8,3363.18,3365.5,221118688,2.64E+11,431,836,3376.382,3366.575,3314.143,3300.683,3249.325,3206.706,221118688,243337568,238077648,215197152,80.104,87.428,65.456,35.526,31.611,7.83,59.398,65.296,63.818,58.333
2017/9/8,3364.43,3380.89,3353.69,3365.24,198405184,2.35E+11,655,599,3376.006,3369.947,3321.978,3304.416,3253.36,3207.771,198405184,226519088,237334208,211969248,69.665,81.507,45.981,33.963,32.082,3.763,59.125,65.174,63.764,58.333
2017/9/11,3365.35,3384.81,3360.05,3376.42,219011024,2.57E+11,942,329,3375.374,3371.324,3328.931,3307.863,3257.227,3208.818,219011024,216835728,233489168,213402464,70.112,77.709,54.918,33.243,32.314,1.859,66.977,67.972,65.09,66.667
2017/9/12,3381.49,3391.07,3370.85,3379.49,272910304,3.25E+11,403,869,3374.408,3372.75,3335.343,3310.758,3261.219,3209.8,272910304,228107200,238829744,217933088,72.413,75.943,65.352,32.546,32.36,0.37,68.943,68.724,65.452,66.667
2017/9/13,3374.72,3387.14,3366.54,3384.15,194550720,2.31E+11,769,482,3374.16,3374.802,3342.228,3314.061,3265.018,3210.958,194550720,221199184,233598496,218818016,75.438,75.775,74.763,32,32.288,-0.577,71.982,69.896,66.01,66.667
2017/9/14,3383.47,3391.64,3361.33,3371.43,221306480,2.57E+11,489,790,3375.346,3375.864,3347.377,3317.344,3268.751,3211.982,221306480,221236736,232287152,219702208,65.874,72.474,52.672,30.193,31.869,-3.353,54.513,62.882,63.105,58.333
2017/9/15,3365.15,3365.53,3345.33,3353.62,219765824,2.53E+11,483,803,3373.022,3374.514,3351.623,3320.395,3272.013,3212.683,219765824,225508864,226013984,221134384,49.883,64.944,19.761,27.012,30.898,-7.772,38.723,54.525,59.292,58.333
2017/9/18,3352.51,3371.75,3352.51,3362.86,190319680,2.28E+11,836,411,3370.31,3372.842,3355.42,3323.175,3274.97,3213.482,190319680,219770608,218303168,221344240,45.873,58.587,20.446,24.949,29.708,-9.517,48.085,57.707,60.582,66.667
2017/9/19,3365.53,3370.4,3344.71,3356.84,191129696,2.21E+11,487,789,3365.78,3370.094,3358.75,3325.674,3277.731,3214.348,191129696,203414480,215760832,221573824,39.198,52.124,13.346,22.569,28.28,-11.423,42.954,54.973,59.305,58.333
2017/9/20,3352.18,3370.1,3346.54,3366,192196656,2.26E+11,875,375,3362.15,3368.155,3362.666,3328.689,3280.944,3215.387,192196656,202943664,212071424,222192048,41.254,48.501,26.76,21.177,26.86,-11.365,52.256,58.255,60.623,58.333
2017/9/21,3364.7,3377.88,3356.88,3357.81,197448688,2.32E+11,293,1001,3359.426,3367.386,3366.98,3331.891,3283.773,3216.617,197448688,198172112,209704432,223891040,36.807,44.603,21.216,19.192,25.326,-12.268,44.475,54.389,58.845,50
2017/9/22,3347.16,3356.45,3334.98,3352.53,179234000,2.07E+11,443,846,3359.208,3366.115,3368.031,3336.69,3286.442,3217.7,179234000,190065744,207787312,222560752,34.863,41.356,21.877,16.997,23.66,-13.327,39.881,51.963,57.706,41.667
2017/9/25,3344.59,3350.96,3334.94,3341.55,169621296,2.02E+11,292,1014,3354.946,3362.628,3366.976,3340.163,3288.869,3218.294,169621296,185926064,202848336,218168752,27.128,36.613,8.157,14.208,21.77,-15.124,31.708,47.188,55.381,41.667
2017/9/26,3336.35,3347.16,3332.6,3343.58,132628592,1.59E+11,665,616,3352.294,3359.037,3365.894,3343.241,3291.549,3218.816,132628592,174225840,188820160,213824960,24.285,32.504,7.846,12.022,19.82,-15.596,34.678,48.149,55.725,50
2017/9/27,3340.82,3349.69,3340.3,3345.27,143086944,1.69E+11,885,372,3348.148,3355.149,3364.976,3346.535,3293.851,3219.304,143086944,164403904,183673792,208636144,25.517,30.175,16.201,10.308,17.918,-15.22,37.398,48.992,56.02,50
2017/9/28,3343.84,3344.6,3336.18,3339.64,149444304,1.82E+11,384,914,3344.514,3351.97,3363.917,3348.908,3295.971,3219.89,149444304,154803024,176487568,204387360,22.194,27.514,11.552,8.398,16.014,-15.232,32.061,46.259,54.753,41.667
2017/9/29,3340.31,3357.02,3340.31,3348.94,144862448,1.76E+11,975,305,3343.796,3351.502,3363.008,3351.582,3298.154,3220.389,144862448,147928720,168997232,197505600,26.825,27.284,25.905,7.548,14.321,-13.545,47.041,51.168,56.451,41.667
2017/10/9,3403.25,3410.17,3366.97,3374.38,191736064,2.27E+11,1080,224,3350.362,3352.654,3362.748,3354.498,3300.85,3221.227,191736064,152351664,169138864,193721024,35.837,30.135,47.24,8.825,13.222,-8.793,69.278,61.627,60.663,50
2017/10/10,3373.34,3384.03,3358.8,3382.99,179423840,2.31E+11,965,336,3358.244,3355.269,3362.681,3357.59,3303.849,3222.119,179423840,161710720,167968288,191864560,45.545,35.272,66.091,10.412,12.66,-4.495,73.754,64.439,61.963,58.333
2017/10/11,3381.49,3395.78,3379.16,3388.28,181476704,2.31E+11,529,755,3366.846,3357.497,3362.826,3360.943,3307.028,3223.304,181476704,169388672,166896288,189483856,54.29,41.611,79.648,11.959,12.52,-1.121,76.299,66.104,62.751,58.333
2017/10/12,3385.53,3390.2,3372.53,3386.1,161809376,2.02E+11,444,860,3376.138,3360.326,3363.856,3364.762,3309.827,3224.67,161809376,171861680,163332352,186518384,59.183,47.469,82.613,12.861,12.588,0.546,72.807,64.742,62.197,58.333
2017/10/13,3384.49,3395.75,3383.24,3390.52,139954768,1.81E+11,860,425,3384.454,3364.125,3365.12,3366.729,3312.629,3226.286,139954768,170880144,159404432,183595872,64.345,53.094,86.847,13.773,12.825,1.896,75.532,66.279,62.891,58.333
2017/10/16,3393.21,3400.51,3374.77,3378.47,174330624,2.22E+11,222,1099,3385.272,3367.817,3365.222,3367.256,3315.996,3228.017,174330624,167399056,159875360,181361856,61.949,56.046,73.755,13.37,12.934,0.872,56.885,58.67,59.769,58.333
2017/10/17,3373.23,3382.41,3365.56,3372.04,125381728,1.63E+11,635,628,3383.082,3370.663,3364.85,3367.483,3319.07,3229.683,125381728,156590640,159150688,173985424,57.455,56.515,59.333,12.388,12.825,-0.873,49.12,54.995,58.162,58.333
2017/10/18,3373.53,3383.23,3371.92,3381.79,157228784,1.94E+11,351,958,3381.784,3374.315,3364.732,3368.089,3321.583,3231.422,157228784,151741056,160564864,172119328,58.095,57.042,60.201,12.256,12.711,-0.909,59.243,59.22,59.87,66.667
2017/10/19,3374.64,3378.74,3359.63,3370.17,158476496,1.88E+11,297,1028,3378.598,3377.368,3364.669,3368.401,3323.672,3233.427,158476496,151074480,161468080,168977824,46.108,53.397,31.529,11.086,12.386,-2.6,46.12,52.777,56.978,58.333
2017/10/20,3363.51,3379.77,3360.1,3378.65,127172848,1.55E+11,1124,203,3376.224,3380.339,3365.92,3368.785,3326.017,3235.461,127172848,148518096,159699120,164348176,46.602,51.132,37.542,10.719,12.053,-2.667,54.874,56.542,58.504,58.333
2017/10/23,3382.28,3385.29,3374.71,3380.7,130846288,1.64E+11,820,457,3376.67,3380.971,3366.813,3368.822,3328.185,3237.46,130846288,139821232,153610144,161374512,48.248,50.171,44.403,10.474,11.737,-2.527,56.905,57.436,58.872,66.667
2017/10/24,3376.6,3388.69,3374.12,3388.25,139897504,1.79E+11,416,873,3379.912,3381.497,3368.383,3368.953,3330.594,3239.427,139897504,142724384,149657504,158812896,55.502,51.948,62.611,10.764,11.542,-1.557,64.055,60.688,60.228,66.667
2017/10/25,3384.86,3398.3,3382.03,3396.9,123131224,1.60E+11,965,308,3382.934,3382.359,3369.928,3369.337,3333.081,3241.446,123131224,135904864,143822960,155359632,67.391,57.096,87.982,11.559,11.546,0.026,70.732,64.115,61.736,66.667
2017/10/26,3397.52,3414.24,3391.45,3407.57,183768624,2.39E+11,838,437,3390.414,3384.506,3372.416,3370.739,3335.711,3243.645,183768624,140963296,146018896,154675616,74.19,62.794,96.981,12.901,11.817,2.168,77.043,67.882,63.516,66.667
2017/10/27,3404.5,3421.1,3402.11,3416.81,170257168,2.12E+11,397,914,3398.046,3387.135,3375.63,3372.458,3338.437,3245.99,170257168,149580160,149049136,154226784,80.467,68.685,104.031,14.542,12.362,4.361,81.246,70.78,64.989,66.667
