,adjust_date,adpage_id,campaign_id,clicks,cost,cpc,feed,id,id_linkpair,impression,report_date,revenue,rpc,rpi,trigger_words,utime,weight_new,weight_new5,weight_old,return,return_ratio,weight_alloc
498,0000-00-00,1630576,351062694,0,0.0,0.0,,26432474,108027,0,2019-01-02,0.0,0.0,0.0,,2019-01-04 21:21:15,-1.0,-1.0,-1.0,0.0,,
499,0000-00-00,1594674,351062694,0,0.0,0.0,,26341975,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 05:21:31,-1.0,-1.0,0.0,0.0,,
500,0000-00-00,1594675,351062694,0,0.0,0.0,,26341976,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,3.33066907387547e-17
501,0000-00-00,1598859,351062694,0,0.0,0.0,,26345272,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,100.0,0.0,,0.009999999999999438
502,0000-00-00,1599302,351062694,0,0.0,0.0,,26345597,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,
503,0000-00-00,1600374,351062694,0,0.0,0.0,,26346436,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,
504,0000-00-00,1604180,351062694,0,0.0,0.0,,26349131,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,
505,0000-00-00,1604181,351062694,0,0.0,0.0,,26349132,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 05:21:31,-1.0,-1.0,0.0,0.0,,
506,0000-00-00,1604185,351062694,0,0.0,0.0,,26349135,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 05:21:31,-1.0,-1.0,0.0,0.0,,
507,0000-00-00,1604186,351062694,0,0.0,0.0,,26349136,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 05:21:31,-1.0,-1.0,0.0,0.0,,0.9900000000000005
508,0000-00-00,1606003,351062694,0,0.0,0.0,,26350499,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,
509,0000-00-00,1609036,351062694,0,0.0,0.0,,26352788,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,
510,0000-00-00,1616283,351062694,0,0.0,0.0,,26358053,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,
511,0000-00-00,1616284,351062694,0,0.0,0.0,,26358054,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 05:21:31,-1.0,-1.0,0.0,0.0,,
512,0000-00-00,1616285,351062694,0,0.0,0.0,,26358055,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,
513,0000-00-00,1616286,351062694,0,0.0,0.0,,26358056,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,
514,0000-00-00,1625366,351062694,0,0.0,0.0,,26365405,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 05:21:31,-1.0,-1.0,0.0,0.0,,
515,0000-00-00,1627747,351062694,0,0.0,0.0,,26367504,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-06 23:20:32,-1.0,-1.0,0.0,0.0,,
516,0000-00-00,1627953,351062694,0,0.0,0.0,,26367693,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 05:21:31,-1.0,-1.0,0.0,0.0,,
517,0000-00-00,1629409,351062694,0,0.0,0.0,,26368966,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 21:21:28,-1.0,-1.0,20.0,0.0,,
518,0000-00-00,1630542,351062694,0,0.0,0.0,,26435504,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 21:22:00,-1.0,-1.0,0.0,0.0,,
519,0000-00-00,1630546,351062694,0,0.0,0.0,,26435507,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 21:22:00,-1.0,-1.0,0.0,0.0,,
520,0000-00-00,1630563,351062694,0,0.0,0.0,,26435523,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 21:22:00,-1.0,-1.0,0.0,0.0,,
521,0000-00-00,1630576,351062694,0,0.0,0.0,,26435535,108027,0,2019-01-03,0.0,0.0,0.0,,2019-01-04 21:22:00,-1.0,-1.0,0.0,0.0,,
522,0000-00-00,1594674,351062694,391,353.39,0.213658,topmyths,26742175,108027,1654,2019-01-04,466.265,1.19249,0.281901,dupixent severe eczema treatment,2019-01-07 21:20:00,-1.0,-1.0,100.0,112.875,0.3194063216276635,
523,0000-00-00,1594675,351062694,0,0.0,0.0,,26742176,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,3.3085513495567657e-16
524,0000-00-00,1598859,351062694,532,486.926,0.213658,topmyths,26745464,108027,2279,2019-01-04,434.64,0.816993,0.190715,dupixent atopic dermatitis eczema treatment,2019-01-07 21:20:00,-1.0,-1.0,10.0,-52.286,-0.10737976612462674,4.9589238965142e-16
525,0000-00-00,1599302,351062694,10,6.40973,0.213658,topmyths,26745788,108027,30,2019-01-04,7.81956,0.781956,0.260652,severe eczema relief,2019-01-07 23:20:34,-1.0,-1.0,0.0,1.4098300000000004,0.21995154242066364,
526,0000-00-00,1600374,351062694,7,3.41852,0.213658,topmyths,26746619,108027,16,2019-01-04,4.35558,0.622226,0.272224,severe eczema treatments,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.9370599999999998,0.27411277394896033,
527,0000-00-00,1604180,351062694,0,0.0,0.0,,26749284,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
528,0000-00-00,1604181,351062694,0,0.0,0.0,,26749285,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
529,0000-00-00,1604185,351062694,156,147.21,0.213658,topmyths,26749288,108027,689,2019-01-04,274.78,1.76141,0.398809,methotrexate eczema treatment,2019-01-07 21:20:00,-1.0,-1.0,100.0,127.56999999999996,0.8665851504653214,
530,0000-00-00,1604186,351062694,0,0.854631,0.213658,topmyths,26749289,108027,4,2019-01-04,0.0,,0.0,methotrexate eczema treatment relief,2019-01-07 23:20:34,-1.0,-1.0,0.0,-0.854631,-1.0,0.9999999999999991
531,0000-00-00,1606003,351062694,0,0.0,0.0,,26750639,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
532,0000-00-00,1609036,351062694,0,0.0,0.0,,26752917,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
533,0000-00-00,1616283,351062694,0,0.213658,0.213658,topmyths,26758113,108027,1,2019-01-04,0.0,,0.0,methotrexate shingles eczema treatments,2019-01-07 23:20:34,-1.0,-1.0,0.0,-0.213658,-1.0,
534,0000-00-00,1616284,351062694,0,0.0,0.0,,26758114,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
535,0000-00-00,1616285,351062694,0,0.0,0.0,,26758115,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
536,0000-00-00,1616286,351062694,0,0.0,0.0,,26758116,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
537,0000-00-00,1625366,351062694,0,0.213658,0.213658,topmyths,26765198,108027,1,2019-01-04,0.0,,0.0,ixekizumab  severe eczema treatments,2019-01-07 23:20:34,-1.0,-1.0,0.0,-0.213658,-1.0,
538,0000-00-00,1627747,351062694,0,0.0,0.0,,26767170,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
539,0000-00-00,1627953,351062694,0,0.427315,0.213658,topmyths,26767358,108027,2,2019-01-04,0.0,,0.0,atopic dermatitis eczema treatments,2019-01-07 23:20:34,-1.0,-1.0,0.0,-0.427315,-1.0,
540,0000-00-00,1629409,351062694,87,88.4543,0.213658,topmyths,26768561,108027,414,2019-01-04,67.2161,0.772599,0.162358,Cyclosporine dupixent severe eczema treatment,2019-01-07 21:20:00,-1.0,-1.0,1.0,-21.238200000000006,-0.24010364674187695,
541,0000-00-00,1630542,351062694,0,0.0,0.0,,26769607,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
542,0000-00-00,1630546,351062694,17,11.5375,0.213658,topmyths,26769611,108027,54,2019-01-04,12.8512,0.755951,0.237985,ixekizumab  severe eczema treatments,2019-01-07 23:20:34,-1.0,-1.0,0.0,1.3137000000000008,0.11386348862405207,
543,0000-00-00,1630563,351062694,0,0.0,0.0,,26769628,108027,0,2019-01-04,0.0,0.0,0.0,,2019-01-07 23:20:34,-1.0,-1.0,0.0,0.0,,
544,0000-00-00,1630576,351062694,29,25.6389,0.213658,topmyths,26769641,108027,120,2019-01-04,34.0329,1.17355,0.283607,atopic dermatitis eczema relief,2019-01-07 21:20:00,-1.0,-1.0,10.0,8.393999999999998,0.32739314089137983,
545,0000-00-00,1594674,351062694,886,780.498,0.203308,topmyths,27142380,108027,3839,2019-01-05,815.792,0.920759,0.212501,dupixent severe eczema treatment,2019-01-08 23:20:32,-1.0,-1.0,100.0,35.29399999999998,0.04521984681575095,
546,0000-00-00,1594675,351062694,16,13.4183,0.203308,topmyths,27142381,108027,66,2019-01-05,23.5911,1.47444,0.357441,methotrexate eczema treatments,2019-01-06 21:21:17,-1.0,-1.0,0.0,10.1728,0.7581288240686227,2.4980018054066023e-17
547,0000-00-00,1598859,351062694,97,74.4106,0.203308,topmyths,27145654,108027,366,2019-01-05,80.3041,0.827878,0.21941,dupixent atopic dermatitis eczema treatment,2019-01-06 21:21:20,-1.0,-1.0,0.0,5.893500000000003,0.07920242546088868,0.009999999999999686
548,0000-00-00,1599302,351062694,10,7.72569,0.203308,topmyths,27145977,108027,38,2019-01-05,2.69878,0.269878,0.0710206,severe eczema relief,2019-01-06 21:21:20,-1.0,-1.0,2.0,-5.02691,-0.650674567579077,
549,0000-00-00,1600374,351062694,20,15.6547,0.203308,topmyths,27146806,108027,77,2019-01-05,10.5589,0.527946,0.137129,severe eczema treatments,2019-01-06 21:21:20,-1.0,-1.0,5.0,-5.0958000000000006,-0.3255124659048082,
550,0000-00-00,1604180,351062694,0,0.0,0.0,,27149450,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
551,0000-00-00,1604181,351062694,0,0.0,0.0,,27149451,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
552,0000-00-00,1604185,351062694,197,182.367,0.203308,topmyths,27149454,108027,897,2019-01-05,185.885,0.943578,0.207229,methotrexate eczema treatment,2019-01-06 21:21:20,-1.0,-1.0,30.0,3.5180000000000007,0.019290770808315105,
553,0000-00-00,1604186,351062694,0,0.406615,0.203308,topmyths,27149455,108027,2,2019-01-05,0.0,,0.0,methotrexate eczema treatment relief,2019-01-08 23:20:32,-1.0,-1.0,0.0,-0.406615,-1.0,0.9900000000000004
554,0000-00-00,1606003,351062694,0,0.0,0.0,,27150799,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
555,0000-00-00,1609036,351062694,0,0.0,0.0,,27153061,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
556,0000-00-00,1616283,351062694,0,0.203308,0.203308,topmyths,27158196,108027,1,2019-01-05,0.0,,0.0,methotrexate shingles eczema treatments,2019-01-08 23:20:32,-1.0,-1.0,0.0,-0.203308,-1.0,
557,0000-00-00,1616284,351062694,0,0.0,0.0,,27158197,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
558,0000-00-00,1616285,351062694,0,0.203308,0.203308,topmyths,27158198,108027,1,2019-01-05,0.0,,0.0,ixekizumab  severe eczema treatment,2019-01-08 23:20:32,-1.0,-1.0,0.0,-0.203308,-1.0,
559,0000-00-00,1616286,351062694,0,0.0,0.0,,27158199,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
560,0000-00-00,1625366,351062694,0,0.0,0.0,,27165206,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
561,0000-00-00,1627747,351062694,0,0.0,0.0,,27167134,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
562,0000-00-00,1627953,351062694,0,0.0,0.0,,27167320,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
563,0000-00-00,1629409,351062694,10,6.70915,0.203308,topmyths,27168489,108027,33,2019-01-05,7.4343,0.74343,0.225282,Cyclosporine dupixent severe eczema treatment,2019-01-06 21:21:20,-1.0,-1.0,0.0,0.7251500000000002,0.10808373638985568,
564,0000-00-00,1630542,351062694,0,0.0,0.0,,27169503,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
565,0000-00-00,1630546,351062694,12,17.4845,0.203308,topmyths,27169507,108027,86,2019-01-05,8.7298,0.727483,0.101509,ixekizumab  severe eczema treatments,2019-01-06 21:21:17,-1.0,-1.0,0.0,-8.754700000000001,-0.5007120592524809,
566,0000-00-00,1630563,351062694,0,0.0,0.0,,27169524,108027,0,2019-01-05,0.0,0.0,0.0,,2019-01-08 23:20:32,-1.0,-1.0,0.0,0.0,,
567,0000-00-00,1630576,351062694,33,28.4631,0.203308,topmyths,27169537,108027,140,2019-01-05,37.0857,1.12381,0.264898,atopic dermatitis eczema relief,2019-01-06 21:21:20,-1.0,-1.0,6.0,8.622600000000002,0.30293959547624827,
568,0000-00-00,1594674,351062694,439,384.903,0.200366,topmyths,27537229,108027,1921,2019-01-06,489.331,1.11465,0.254727,dupixent severe eczema treatment,2019-01-07 21:21:28,-1.0,-1.0,1.0,104.428,0.2713099144459773,
569,0000-00-00,1594675,351062694,511,594.686,0.200366,topmyths,27537230,108027,2968,2019-01-06,878.963,1.72008,0.296146,methotrexate eczema treatments,2019-01-07 21:21:28,-1.0,-1.0,100.0,284.27699999999993,0.47802874121805444,0.8919999999999995
570,0000-00-00,1598859,351062694,2,6.01098,0.200366,topmyths,27540499,108027,30,2019-01-06,2.16848,1.08424,0.0722825,dupixent atopic dermatitis eczema treatment,2019-01-09 05:20:26,-1.0,-1.0,0.0,-3.8425,-0.6392468449404256,0.01000000000000049
571,0000-00-00,1599302,351062694,0,0.0,0.0,,27540822,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-07 21:21:28,-1.0,-1.0,0.0,0.0,,
572,0000-00-00,1600374,351062694,0,0.200366,0.200366,topmyths,27541650,108027,1,2019-01-06,0.0,,0.0,severe eczema treatments,2019-01-07 21:21:28,-1.0,-1.0,0.0,-0.200366,-1.0,
573,0000-00-00,1604180,351062694,0,0.0,0.0,,27544287,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
574,0000-00-00,1604181,351062694,0,0.0,0.0,,27544288,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
575,0000-00-00,1604185,351062694,97,116.813,0.200366,topmyths,27544291,108027,583,2019-01-06,73.6457,0.759234,0.126322,methotrexate eczema treatment,2019-01-07 21:21:28,-1.0,-1.0,1.0,-43.1673,-0.3695419174235744,
576,0000-00-00,1604186,351062694,0,0.601098,0.200366,topmyths,27544292,108027,3,2019-01-06,0.0,,0.0,methotrexate eczema treatment relief,2019-01-09 05:20:26,-1.0,-1.0,0.0,-0.601098,-1.0,0.09800000000000018
577,0000-00-00,1606003,351062694,0,0.0,0.0,,27545634,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
578,0000-00-00,1609036,351062694,0,0.0,0.0,,27547888,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
579,0000-00-00,1616283,351062694,0,0.200366,0.200366,topmyths,27553013,108027,1,2019-01-06,0.0,,0.0,methotrexate shingles eczema treatments,2019-01-09 05:20:26,-1.0,-1.0,0.0,-0.200366,-1.0,
580,0000-00-00,1616284,351062694,0,0.0,0.0,,27553014,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
581,0000-00-00,1616285,351062694,0,0.200366,0.200366,topmyths,27553015,108027,1,2019-01-06,0.0,,0.0,ixekizumab  severe eczema treatment,2019-01-09 05:20:26,-1.0,-1.0,0.0,-0.200366,-1.0,
582,0000-00-00,1616286,351062694,0,0.0,0.0,,27553016,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
583,0000-00-00,1625366,351062694,0,0.0,0.0,,27559988,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
584,0000-00-00,1627747,351062694,0,0.0,0.0,,27561903,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
585,0000-00-00,1627953,351062694,0,0.0,0.200366,topmyths,27562086,108027,0,2019-01-06,0.0,,0.0,atopic dermatitis eczema treatments,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
586,0000-00-00,1629409,351062694,0,0.200366,0.200366,topmyths,27563246,108027,1,2019-01-06,0.0,,0.0,Cyclosporine dupixent severe eczema treatment,2019-01-09 05:20:26,-1.0,-1.0,0.0,-0.200366,-1.0,
587,0000-00-00,1630542,351062694,0,0.0,0.0,,27564246,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
588,0000-00-00,1630546,351062694,0,0.0,0.0,,27564250,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-07 05:21:21,-1.0,-1.0,0.0,0.0,,
589,0000-00-00,1630563,351062694,0,0.0,0.0,,27564267,108027,0,2019-01-06,0.0,0.0,0.0,,2019-01-09 05:20:26,-1.0,-1.0,0.0,0.0,,
590,0000-00-00,1630576,351062694,56,39.4721,0.200366,topmyths,27564280,108027,197,2019-01-06,58.7431,1.04898,0.298189,atopic dermatitis eczema relief,2019-01-07 21:21:28,-1.0,-1.0,5.0,19.271,0.4882182604928545,
591,0000-00-00,1594674,351062694,31,32.0196,0.191734,topmyths,27931330,108027,167,2019-01-07,29.4883,0.951237,0.176577,dupixent severe eczema treatment,2019-01-09 05:20:59,-1.0,-1.0,1.0,-2.531299999999998,-0.07905470399380374,
592,0000-00-00,1594675,351062694,796,882.553,0.191734,topmyths,27931331,108027,4603,2019-01-07,989.22,1.24274,0.214908,methotrexate eczema treatments,2019-01-09 05:20:59,-1.0,-1.0,100.0,106.66700000000003,0.12086186325353834,0.9379116723984462
593,0000-00-00,1598859,351062694,0,4.40989,0.191734,topmyths,27934599,108027,23,2019-01-07,0.0,,0.0,dupixent atopic dermatitis eczema treatment,2019-01-09 05:20:59,-1.0,-1.0,0.0,-4.40989,-1.0,0.010000000000000904
594,0000-00-00,1599302,351062694,0,0.191734,0.191734,topmyths,27934922,108027,1,2019-01-07,0.0,,0.0,severe eczema relief,2019-01-09 05:20:59,-1.0,-1.0,0.0,-0.191734,-1.0,
595,0000-00-00,1600374,351062694,0,0.0,0.0,,27935750,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
596,0000-00-00,1604180,351062694,0,0.0,0.0,,27938386,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
597,0000-00-00,1604181,351062694,0,0.0,0.0,,27938387,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
598,0000-00-00,1604185,351062694,6,7.66937,0.191734,topmyths,27938390,108027,40,2019-01-07,5.33569,0.889281,0.133392,methotrexate eczema treatment,2019-01-09 05:20:59,-1.0,-1.0,1.0,-2.33368,-0.30428574967696176,
599,0000-00-00,1604186,351062694,0,0.575203,0.191734,topmyths,27938391,108027,3,2019-01-07,0.0,,0.0,methotrexate eczema treatment relief,2019-01-09 05:20:59,-1.0,-1.0,0.0,-0.575203,-1.0,0.05208832760155289
600,0000-00-00,1606003,351062694,0,0.0,0.0,,27939732,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
601,0000-00-00,1609036,351062694,0,0.0,0.0,,27941976,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
602,0000-00-00,1616283,351062694,0,0.191734,0.191734,topmyths,27947095,108027,1,2019-01-07,0.0,,0.0,methotrexate shingles eczema treatments,2019-01-09 05:20:59,-1.0,-1.0,0.0,-0.191734,-1.0,
603,0000-00-00,1616284,351062694,0,0.0,0.0,,27947096,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
604,0000-00-00,1616285,351062694,0,0.191734,0.191734,topmyths,27947097,108027,1,2019-01-07,0.0,,0.0,ixekizumab  severe eczema treatment,2019-01-09 05:20:59,-1.0,-1.0,0.0,-0.191734,-1.0,
605,0000-00-00,1616286,351062694,0,0.0,0.0,,27947098,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
606,0000-00-00,1625366,351062694,0,0.0,0.0,,27954046,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
607,0000-00-00,1627747,351062694,0,0.0,0.0,,27955955,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
608,0000-00-00,1627953,351062694,0,0.191734,0.191734,topmyths,27956137,108027,1,2019-01-07,0.0,,0.0,atopic dermatitis eczema treatments,2019-01-09 05:20:59,-1.0,-1.0,0.0,-0.191734,-1.0,
609,0000-00-00,1629409,351062694,0,0.191734,0.191734,topmyths,27957280,108027,1,2019-01-07,0.0,,0.0,Cyclosporine dupixent severe eczema treatment,2019-01-09 05:20:59,-1.0,-1.0,0.0,-0.191734,-1.0,
610,0000-00-00,1630542,351062694,0,0.0,0.0,,27958277,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
611,0000-00-00,1630546,351062694,0,0.0,0.0,,27958281,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
612,0000-00-00,1630563,351062694,0,0.0,0.0,,27958296,108027,0,2019-01-07,0.0,0.0,0.0,,2019-01-09 05:20:59,-1.0,-1.0,0.0,0.0,,
613,0000-00-00,1630576,351062694,89,80.5284,0.191734,topmyths,27958309,108027,420,2019-01-07,107.219,1.20471,0.255283,atopic dermatitis eczema relief,2019-01-09 05:20:59,-1.0,-1.0,5.0,26.69059999999999,0.33144331689192863,
614,0000-00-00,1594674,351062694,0,0.0,0.0,,28335361,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,1.0,0.0,,
615,0000-00-00,1594675,351062694,0,0.0,0.0,,28335362,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,100.0,0.0,,0.999999999999999
616,0000-00-00,1598859,351062694,0,0.0,0.0,,28338607,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,8.396061623727747e-17
617,0000-00-00,1599302,351062694,0,0.0,0.0,,28338929,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,7.369105325949477e-16
618,0000-00-00,1600374,351062694,0,0.0,0.0,,28339754,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
619,0000-00-00,1604180,351062694,0,0.0,0.0,,28342357,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
620,0000-00-00,1604181,351062694,0,0.0,0.0,,28342358,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
621,0000-00-00,1604185,351062694,0,0.0,0.0,,28342361,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,1.0,0.0,,
622,0000-00-00,1604186,351062694,0,0.0,0.0,,28342362,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,5.089678678515953e-16
623,0000-00-00,1606003,351062694,0,0.0,0.0,,28343680,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
624,0000-00-00,1609036,351062694,0,0.0,0.0,,28345880,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
625,0000-00-00,1616283,351062694,0,0.0,0.0,,28350939,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
626,0000-00-00,1616284,351062694,0,0.0,0.0,,28350940,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
627,0000-00-00,1616285,351062694,0,0.0,0.0,,28350941,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
628,0000-00-00,1616286,351062694,0,0.0,0.0,,28350942,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
629,0000-00-00,1625366,351062694,0,0.0,0.0,,28357742,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
630,0000-00-00,1627747,351062694,0,0.0,0.0,,28359598,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
631,0000-00-00,1627953,351062694,0,0.0,0.0,,28359775,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
632,0000-00-00,1629409,351062694,0,0.0,0.0,,28360883,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
633,0000-00-00,1630542,351062694,0,0.0,0.0,,28361840,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
634,0000-00-00,1630546,351062694,0,0.0,0.0,,28361844,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
635,0000-00-00,1630563,351062694,0,0.0,0.0,,28361859,108027,0,2019-01-08,0.0,0.0,0.0,,2019-01-09 05:21:30,-1.0,-1.0,0.0,0.0,,
